Tx Hash,From,To,Value (ETH),Gas Price (Gwei)
b7f9b780d2eb5a955b1be152b4b5dbdaf97588f484e06dfa2dc04fc328a72e03,0x4CD8688326975a34dbf36565408A3476d5D467cf,0x2a493B6D24c698123934BcF934C3CeB7CAF557A5,1e-09,0.109311887
a26a8f8129bbdec9f3ead258b611d388ac920e23166597184c520aeaf76b93ad,0x84023345E6e444dc193BdB79E19B136532EaF0B3,0xC3abD787348D8109ee37fa8E50e1895132b6A96E,1e-09,0.109311887
420c653540881aa0870f3c19ec638f30ec27badebc037883d32ebfcbe63aa5ac,0x354d7825095ef1c32F3468064ceFA53fE9342213,0x5187870C8e48Cd902889EFFb7ED2d642F0E54482,1e-09,0.109311887
a156319e91eebc3281d1d4a09e5a0c6a040607d343f2665bd5989c2ddc768313,0xB7D385D59C984b003BaA86B1F8DeE6d0694B3d00,0x258C2a3c0AF90Fc29e83FB804fdC86079F36B5BF,1e-09,0.109311887
de53d1f1ddc93dca4a7215254a3ddfc308c4d730f50d8e44c3a9167a13386e1a,0xD50610C45785B0eE09919b2D1eF635415f8af1Cc,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0.0,0.108635888
1dd5bb2888d866b833e767d8f9cba9fbc9d5c6055af410613bc0836b88ecba1f,0x69E28e5635ca3576E7d01246da22d8c2B1b0325E,0x7df758D9Fa35AE6571D0a30ff01E8C07F22EAf5d,1e-09,0.109311887
28e7ec2482d1a7fd07ab0a2b812e3ab46edb8ea7ff38f8a6ddf9944fd79bda5f,0x926702C7f1af679a8f99A40af8917DDd82fD6F6c,0xba5Ed099633D3B313e4D5F7bdc1305d3c28ba5Ed,0.0,0.10491614
e5b1151a89ee9a80cb17a4112e60b12e961c02a63a7b7883a6b202167ee4ec16,0x57b2b760006A87B692bBDCdED62Ff75C1b2D8453,0x6844CbD8b85B6E8f4B99CB586F18C7a2d077fBEf,1.02e-05,0.11191614
f17c2f6bc0a088d9c2e68cae69f8e345ee59821d2bc11667ce3dcac1b23f4f55,0x82A53178e7A7e454ab31eEA6063FdcA338418F74,0xE73d53e3a982ab2750A0b76F9012e18B256Cc243,0.0,0.10667944
7ec0a369a4928d6b09fa44e686d7ff8c469b7bcfd4565d6ba1f67a926cc2529d,0x5c1c0Ac2768C0b6Aa2D306B0e6dD3a2a5207D8c0,0x7b61253A12cFD745fA167825e5d6741edaFa4978,1e-09,0.109311887
f904c66b3736a6079e5e768d365f5aefd82d649cc14ad80b45a4fabcb0b1ff79,0x34BEac0E0548E803cf3B3724BBdC336Bc2942ca6,0xe5E90F6B128e60cab31C809C9f4D1CD9306c8694,1e-09,0.105360485
36fab8573ecc95916e1c291296ab6ea501e37bbbea535049ceeff6f7c01f021e,0x314c4C3034b1221D907Ad228D32E3E22449Da8e9,0x367C1eAF14AA06b78ce76bd0243297de79d85270,0.0,0.111935351
7c5cdd3cdc90ce483b7006edf9e9fdc8f5c7f6f0d328d13847e437d28bd897f1,0x2ee0709411b1aa025368b9672BCc53eBdb8A3199,0x51355F3A6899D5F0764F52527D56ebB2dF1BE58f,8.309660083928e-06,0.105012696
474eb9acb46e08338b329f3255157dbb9f2a35eeb616fc4071b5418fef53387d,0x5f58b907d4431a53052bF427771057B5e1F10d5B,0xDFaa75323fB721e5f29D43859390f62Cc4B600b8,0.00782579726860225,0.10461614
1d3b1bf0c25044fd81726133ddff75551582abe669676e24eb32afae88e18cf8,0x51dBd97Fa14F4D78F8Afc2E92A692a9E087Efb5C,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.10491614
cb7a30cdfe1d0d31befdc09fd40fe974c28ed5e0b44661b7bec37fe2c92f5fea,0xb23360CCDd9Ed1b15D45E5d3824Bb409C8D7c460,0xAAB7c773C87dA89b442003311476d0e0fFb0cd99,7.62e-06,0.10491614
ef489371f5bb10afa3f59b6b548e9ff00afd746a01a7179422a6e89671b267da,0x262593573DBddAEB885eC4d4A9960d525C9EeA0B,0xa2CD5cBB1B818343dd1Baf12d1e98Bcb0d2C6f37,0.0,0.10491614
39ab306218ba07ce7246234938030108c834b36c4f8ccb531f2d02df61072666,0x80D04079Ffc53eb14edBEeB37279D126F45552df,,0.0,0.104077138
d106977c4caa196b8cad08f143f42bc50321fb2183fa0fe445c597f85758f708,0xA5E0F4d6e9DD1F70bbAb40C304143F68fd3d024E,0x19b188d9ECA92C6Ef733328fA47D4E2655342093,0.5899037238772875,0.10491614
6fc1b780ee0d4789df58c8b69c4cfa4e63503dea4570797a6fde0851c97fa3cc,0x80beDAceeC9B05027F970eF8DAdDBd07Ff4B0C32,0x346A15bc419429E1452c0B53CF1174c9114D764e,0.02034470832482854,0.10461614
6dd4e3c61cc433d03c5e405817d9d4b5416fa9c1cc63d8c99b3e0369622c3c58,0x4e58c1183b91df3708FB5861ff3531dc128E6e11,0x7f2Aa312E4D7adD06175376eA835fF80502453Bf,0.0065929,0.104392665
c59afa400e00b2064d20fb5b5091065d4e1f8eaeea728b322c907ca2ce7caab0,0x911883193819e7b732B22d9e09787f94C9DBE226,0xAC2CAE853b03B0be2312EDC1eD58f74a1e5D3c6c,1e-09,0.104222512
1fc2abbe66aaf3c3a5b6b2430a9714b00db7efd1aaa61f7f2930bbab14736177,0xd466055E4AF002732f0a19C80F4F67e4F5De0A8A,0x249956377451ED13448D178253707223974bC112,0.0,0.104269682
400a7fec95c058996c264be5ebf5e9aeed4ec5bb6d6272cd26693acd08629b59,0x612E2F825ad33A1dac061f6c331CF3e0dD42663d,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,0.0,0.10491614
904d971b7638dac96a0beca4e63641acb2f367af134d8e4b207dd12fb9b241c1,0xbb2f33f73cCC2c74E3fB9bb8EB75241AC15337E0,0xCAdeBb4191C6e42d9ebb0fcaEb9FCC2855c8585c,1.4693237962996e-05,0.104157637
310c5bd4ffbdede4fc5d2564300a856bcc724c773b750c37accc01754e87ca6c,0xbb2f33f73cCC2c74E3fB9bb8EB75241AC15337E0,0xf756803eB1A410E33C47C368cef3278b29EC1B33,1.4544818948094e-05,0.104157637
1693f11e5bab070d0f742ab2bfaf478f52fd12bd415e64020e929d4e6063fc5e,0xbb2f33f73cCC2c74E3fB9bb8EB75241AC15337E0,0xF22c450D7Bab9F8035be0F344B849dF32b1406b8,1.4540906750007e-05,0.104157637
eb25841a6799c1a0caf252a3f5ba913a8254c53900fb56c46dc1fa861d3bbddd,0x2133B08238B8DD0d752F071A1b796a80DFF85198,0xB442b0b79EE370547205be9cE0F61D8438c2673a,0.0,0.10491614
443801a427eba01726265fd579e6c742eb852aebe3c49b037a3cbdb38abb938f,0xEBcD17C2D5571476121c263729411d7336ff5b21,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.104157637
7d8a3aff5f9a76625e0f3a0ef1e14c55ef76915fabac10e73ffc96c384885124,0x00d9fE085D99B33Ab2AAE8063180c63E23bF2E69,0x75884F3ADA15c953529AbaaC6549d5204135ec36,0.0,0.10491614
33042c7a01418d815d414b0d9bc8b46a0675ab1a0157d47fe05866e62e5dd3be,0x0A7E604feca842C1A6940Be133794Eb713995015,0x36E5f240c3bc93B6624aFbfE5c4938e0b3099993,0.03085,0.10491614
d732c3cdb15603177faca1af5f53847d7eee7469eab553d729c7466d58dbf452,0x3Aa678058220bc0306338995dB70f6faB2cA6A54,0x85BEF6Ab26767BE100caB7B5F39aD359e10b3A4a,0.0,0.10491614
e48a65474e7cf800544c0380759c989489a1f18b05533f0d5c8d07e1948365ce,0x2239ECcB0d91c0C648b36b967Bb1ef38C5b2B13D,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0.0,0.104077138
f7a8dfc1901e54f49e250072c86b77f904593eaf85fec466efa0f6c0d586832a,0xaeb6B7abE7ca905c9f694c958097813436fD130F,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0.0,0.104077138
de8748c04366f2b2e27dd4203e6fda50aac34ac64e1e7bff233017bd5efbfae7,0xd9Bc5189fa908e9626fF0713D6a979a639566F48,0x22107edA0973B50c98dfB323097a80Fc82deC168,0.0,1.10391614
052f1cbdfef3e86e38541fabe8c2a659fb0f279a237a7b7d593b75be5a592748,0x2B57F070F5d539162f9990eDA65AD870fd8Cb928,0x66a9893cC07D91D95644AEDD05D03f95e1dBA8Af,0.0,1.60391614
69453a3431fb52b9c453fdd95fcfaae33a56bb1a64769d97002e48ea554e77c1,0x932D91682423357B435172e50D9Ea2DcA614217F,0x49E55995ef73717895A638074DE5af89FA1E301c,0.0,3.263880515
14a35a10dfaad2ee7fc53c2b0a43de0e66b6fdc34781c425dea27ef2b9cbfa22,0xCCaCe284742635f08cFe49949c11E8ccBAFd93eD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,1.0
13121b48af0deb4b440a15666e9bc54957f999fb073e7669efe34e7c0c7a15f8,0x466fe391FD562043c9FCd26EDdbEd3c2a67501a0,0xb423E3eD064309E3dE8b57A1063B2db754F542eb,0.001,0.400467192
3cd1d573e4c4cb08511df1a9cbbaf8e8659282e4966c7ebef41490f176cc99b8,0x485CE7AAC55aF4A3EbdcBe36a3B8BaA777A6BB18,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.36271614
bc4c5f20c7c467c4ff7b212204a94d6b14ef582dd7128c09c977646c0c95753c,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0x28a3FDA83a216b6055Cc07503b43AD4b9f7eBb2e,0.01454704,1.10391614
e35dfe281d7cbc2b31fc93fd0b48778f5c1910ad85ea4ce6a8df5633c7283ea3,0xcc574AD518AAB1cD9936087236c51c471AB8Be18,0x66a9893cC07D91D95644AEDD05D03f95e1dBA8Af,0.02634595790077997,1.60391614
63d7cff56d593da099f3d84d5d45e3ffb3c1d5bb127fc4a63128877f926a93df,0xfc9928F6590D853752824B0B403A6AE36785e535,0xe2536231Fc1512bABc8C856AD7499830A936Bdd9,0.0,0.10391614
7b5cbe140108d8c2091b7adeec2b7e40b534e5f4c7c95110b73a8f84feabb5ea,0xfECd03710b65F189292d2b1d780dA56261fE8583,0x881D40237659C251811CEC9c364ef91dC08D300C,0.029317671387931295,2.203916141
c796e82a2f6d0aef80bdd60cf3e1b49cf8264f6ce6cee43b15bc13ea0b2d8c25,0x584CeEDf369b49C985cC21cD06033022520570fe,0xec64d835788213a54DE0e950f4ca1a3F97504866,1.0528616059521e-05,2.10391614
fb0a2f317a512f9633cb511fa640b5f8f41159f3dfe32189cb22cb2e18ed17e3,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,1.10391614
5ac8c2e9ac4ca667c9993d06c5224be5d2ea561e99adde71a90900649baecb33,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,1.10391614
a95ccfa98e864fafbace8aad1a33a5c70c17e52b8de3a50bd7520fc4a0d37169,0x6887246668a3b87F54DeB3b94Ba47a6f63F32985,0xFF00000000000000000000000000000000000010,0.0,1.10391614
89d81f0a02e66cca2a6afcfc4b2757a8d1937bb5de487e5084eea3e2c4063a82,0xb56658564a2381d6664850C2C14a5dEdb11b4963,0x1bBe1bE1fB532a010762665cfCbed31595367e5d,0.0,1.0
708b43d208f4d852df15f0894b25c86cbc63488c589b23b2c7760ad33efd241a,0x90e276FCa1f0506B2e55342486Da065C42F63a4B,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.36271614
c6cb93d2dcbf4d73fbc674ae7bf311a2cfcf5432dee5b95e253c60da3ae67d89,0x6937fe8067D5190E9EE715f22ADd6F289960e0Be,0x196f91C661a001199fCf47a1D45A749Bf796b47c,5e-05,0.205796328
5fde55a5c2f7bc066aaa0b6367fd2ead80d7ee063ecba63a32bbc34b8b82cdd5,0x331D9a049D496385998067ABF6CBb6371C8D2466,0xe7a3d1208352967f627a53B47EF3878eDB2C23b8,4.678636367859e-05,0.304077138
df20390803eddf057ab5a281da467b34b0af9df05510366c4b82148fe33fc078,0x380e8FcCe69ec67A63fF133609C5D003B8eB2E06,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.25391614
243995475c9d69c311cb10a934fc5a5e3cf1eb7dfdb49ecc83bfbf8add735ac7,0xd3d1E8a9def55620Ac7cA87d4296Fb812d1FC3Cf,0x60943cb06b76A24431659165c81a03c16F1C325C,0.05,0.395466088
9ab099804b5a2c666ba0be845b758714ad5a6485e30bd1e0715ba34582d0ec6b,0x264bd8291fAE1D75DB2c5F573b07faA6715997B5,0x8D917BC1FF55FB223B8B1840742efB89DBeD75A6,0.01252623,0.184337644
25cb29dc4ca271b33e615ba0d1735569de42ba9a633355abbb9894a86a8783c6,0x6635FbEcAE08b970a4A49A78Ed3E28e27eC88E9D,0xD194DC4A1A105eA3bAc63D3F4aE1703345091EAA,1e-18,0.15391614
1926a24cc1c8f67075a22f90e98ff31bd6cf7732ae905d0cfa8ce820e0a88548,0x6635FbEcAE08b970a4A49A78Ed3E28e27eC88E9D,0xD194DC4A1A105eA3bAc63D3F4aE1703345091EAA,1e-05,0.15391614
c9c2c88a9c11d56a7fc7fa7912111827815a66f112ce35fd0fd1a0a09dfa9216,0x46340b20830761efd32832A74d7169B29FEB9758,0xCE7088A27d1DC84c76B829B65498Be2EF6cA5519,0.525649,0.13249653
697f5a3e61229c814530e68f2573dfd54f0ed36c1ced1b5efa8c909ee99868cc,0xef8469a590b7193267efF18dD8954B21a75C97bd,0xef8469a590b7193267efF18dD8954B21a75C97bd,0.0,0.218137351
c4c0f9185b046a13ce1ed17856af3162f3c107e054c26c6ef5b673b323af9c5f,0x43200Ad590c5E3f90Cbc3595a36556885f2Ef644,0xb300000b72DEAEb607a12d5f54773D1C19c7028d,0.19514495595919668,0.186642657
1308f0bf638eaeeb5f1de6473d827940562c80e0c601a58f8fa5961cecb992e0,0x4a3f4Cc42Ff0b8a18474C68031d4CE46605BD86D,0xcab2FA2eeab7065B45CBcF6E3936dDE2506b4f6C,0.0,0.152880612
c7a2f5a6157f231e280fdc4be6854bbf486ed26f5d2edd05b14c1ee72f81cd9f,0xC3D7663Bf232C46134294781c54C5cdC0544229e,0x278d858f05b94576C1E6f73285886876ff6eF8D2,0.0,0.153916141
c5a44ac84e3a9252951747e5cb49eb2498d1d61381101edd9d9102cbc4a99a96,0x4612Bf4209fB745F2fB2Cc58aD18b16e48E04704,0x278d858f05b94576C1E6f73285886876ff6eF8D2,0.0,0.153916141
0fb25206317976b22aa0939d0b8c5a64caf77f0c1bfef9fc96e960f98307f650,0x030042BC919e14D2938Dd99898663d5F2c2e05a3,0x278d858f05b94576C1E6f73285886876ff6eF8D2,0.0,0.153916141
b9278d83acb50b7d5234931094720c066fd5483e89039430273c5d2e4736d061,0x9A819b13566aBfebdb9eB7cA26eC2c7AaBD2150c,0xA26148AE51fa8E787DF319C04137602Cc018b521,0.09971282833245015,0.12740051
2f905f7a7d94b1b918b7b22ea6a1a82b039238d36eb30c2cfdd47f94fc581f7c,0x46340b20830761efd32832A74d7169B29FEB9758,0x8C1ecDdEDBe0e1533B07F77E84D713D95D24D4F9,0.576781,0.13249653
bfe146026f6bd21939763f324f7e1ee2a38b0a3c265bd83b9c2665c17943182d,0xC942E5bE598Bb9dfa82dbAD1036A46b0c4deE189,0x278d858f05b94576C1E6f73285886876ff6eF8D2,0.0,0.153916141
1f19d10344b4cf928fc059ec1e48001b632f966ce961d76f62c5e04c102d1f78,0x17A9aA3f7945fB00C2EB16857BAa4AdB63DA59Db,0x0000000071727De22E5E9d8BAf0edAc6f37da032,0.0,0.15391614
d11a2dd45c1649e876fc43a59e301fa9db39bedf1c01da3c54f527a5e97a6cc9,0x9A760aa1Fe631fD9aC0Aee0965736121c7c132cc,0xf98c221661F51578f5E5236B189a493E2a8a1916,0.000316952492086856,0.70391614
2b838ac0ce0afcd447884a19eae9e6386ee7288db402a26a992f614b2bfa0892,0x625A79e36373729ff9010D60b9c0654e025eb6bD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.145636938
e6ab4fe6fd44c6673033c04080ca9b0d2e331e01a7970dcea269b1787c93c2ef,0x894b36c28E13e88231c8927d0BfCF5809bCE4544,0x278d858f05b94576C1E6f73285886876ff6eF8D2,0.0,0.153916141
a507c38f4ef27cc2e545cd8bd6c1ccc7d949bc17748fb64df9743df0a745c6df,0x1bfBe471294d1A48496c5AeC8cF27b7CCBCA1A48,0xA26148AE51fa8E787DF319C04137602Cc018b521,0.14608174943505992,0.12740051
253d7e316142227f83907d85623e30a41118d7316015c6e544ec8e3f8765fc2d,0xf279dFcdD57E1571c95E2c5b7E2eE453cbcDF77F,0x0000000071727De22E5E9d8BAf0edAc6f37da032,0.0,0.15391614
a2631f52bf34aee9305b2e3cf025a6b3de44ef79e750388762cf4911dc6f4ce3,0x5A686E05196b605f8B6ad4eb3c736CF891ec90B8,0xA26148AE51fa8E787DF319C04137602Cc018b521,0.3534680510565467,0.11933261
570c235cb670c40eacded8edb82fcd7b80536d0a75674eeed245923d26d8d5d8,0xc0810C12C63016CD4a39E79f42082D56AC5f46C5,0xA26148AE51fa8E787DF319C04137602Cc018b521,0.54899977401519,0.11933261
d381e071c28be33aec2909d4a75377da4d153504d7f48317746bc4732cc60aa5,0x3DFeE3380A3D34428D35e18835126a22D837C8F9,0xA26148AE51fa8E787DF319C04137602Cc018b521,0.13509232458929,0.12740051
2815d0a0c24e4522aa77cebf0ed5055d06107427e25c8f04c6eb32c0b38bc183,0x9319AF8bD79e47D36B62D1B68ED4127345f4645A,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.122794818
ea87b8c9ba4c53222fef195fe4c1bc26f2ace852cb67ab02130b4f83e9abcb71,0x9642b23Ed1E01Df1092B92641051881a322F5D4E,0x5B5a4adBd35E87c6c5e309F3902fbCA83b7073af,0.015081,0.143219002
0328a13483063dc230b56e0c342db3c1e1341d97888381aea1357bf12dbd58a5,0x3ff8d98fe2cd35a641E10aC4965E5CD7c5dd25cA,0x278d858f05b94576C1E6f73285886876ff6eF8D2,0.0,0.153916141
4b18fdfc3e06c2102e114136011907346633ae7bdfa41471dfd9e587addd27e4,0xE7699f58Eb5947d58c09fC864eF5ac9046544952,0xE592427A0AEce92De3Edee1F18E0157C05861564,0.0,0.11933261
7381e39128f70d83786030945b027c69c74c2424c0c8abe0ff221e3d8898a9f0,0xFA8E25B534d8BFa2000b65548C4574365b340cc4,0xE592427A0AEce92De3Edee1F18E0157C05861564,0.0,0.11933261
270a272f47f19a49aece9a3f4e76172cdedb249ce127302e1ec42ce9f7af1ff2,0x74B0275A268958ac4eED54df34Ed7FEfef28E434,0xb02016102E7Ab27BcE2c3087392098A09c2f0f2A,0.0,0.114307754
6e3a761cb5fd976d9a72851054d063bfd09a8597b979e2c05a26091d4880f084,0x7930538f40e537C4431E6D5B2892ebeD13E8c219,0x278d858f05b94576C1E6f73285886876ff6eF8D2,0.0,0.113916141
e29c341dc5de112d6f55975ba6523ece8e71dc9418237ec8c468116b39480cae,0xf2e354133dCd42Ad031fc7810f50f82382F126f6,0x307576Dd4F73f91BB8c4A2EdB762938E8e067d31,0.096503200407601,0.114546649
b37c31c6febda88d1d888c945a4345a2ae38ba0736d4dde1b67c15897e4c621a,0x5BC1ffED35B6C0b3FdE9b244CA9106Ee09f50083,0xA26148AE51fa8E787DF319C04137602Cc018b521,0.76010449401519,0.11933261
632481ad3d564bdf7eac78a05d36158f23fbf03f05eb6b761fd1048058b805ec,0xA3f034c41B9e2BC99be30EF6dF440bfaF2ADCa98,0x278d858f05b94576C1E6f73285886876ff6eF8D2,0.0,0.153916141
e989769c0ee456143426f2709c50b083af05fa881572e04eee99a0edae2fdb6c,0xC4B7534F5FE247486a8B3dC6D971389d3cF0813b,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.122794818
ea1945b13fa95b2636d2b04274950445669fd51f6e82a7b18033d31d5f783466,0x5882a9EA4cCF570aeE94aFF9a55306232ba2CF7E,0x6A000F20005980200259B80c5102003040001068,0.0,0.70391614
61770d559f14bf41eb555bc2b37a47f1f18167a61b0b05e1e56162619d94339e,0x03f341FD85E11bc5eC94964771453F9eB85b6962,0xb4acbC082b5e7dEd571c98EE4257778a9D784B36,0.0,0.25391614
3debdb36f34f4d52291cf4bbeef3c8248d0406fdf4b39da5fe182d5fe31d06d6,0x7bEf16275a88Bd9C3004DBd0b85Da65B08705c24,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.114546649
781d052946edfd48fa2fbf831fe30e68bef97c4555c4155fbb0ccdd32528d15e,0x56E904A9C5ba5a9e9670E61b23FbeD6f476fa657,0x307576Dd4F73f91BB8c4A2EdB762938E8e067d31,0.024716923067833,0.114546649
6d9b6eda2fb59af3fc1f675587956eba3dd2178bd0c141f88989b0141441fbf5,0xAcb5d2cCB5d944123fB74a2DF71AEe57563E646e,0x087cC948300CE7566a8825c2BC1baFeA9DD6a625,1.02e-05,0.11191614
02b6612f8abf22020c8b0dc29d535f3915b2ebf9c51610a1c12c01026b37b5af,0xAcb5d2cCB5d944123fB74a2DF71AEe57563E646e,0xA4b4511eE84af3f7DDC01bBf78C982bCFe393cF5,1.02e-05,0.11191614
c6783e6bf27df6879e8f034c341ae736fdb722e415dd1ad9a6d8487cc387a227,0xAcb5d2cCB5d944123fB74a2DF71AEe57563E646e,0x74C942cF870106059135BE67Ad227F294961F605,1.02e-05,0.11191614
bce0a8355a32c95aa0c4f001a185a7bc83bd54c307ced94cd998ac6d37fcbb07,0xAcb5d2cCB5d944123fB74a2DF71AEe57563E646e,0x53A9aa46Dd2Ab7D7bfBC58Baea2da5DDEe1CB9b2,1.02e-05,0.11191614
92695b3e09d91af826617d13b77912f08056d18dba019b49642c5202f748d34b,0xAcb5d2cCB5d944123fB74a2DF71AEe57563E646e,0xf265117017A6aD5893412c69F9E323Daf6060BAE,1.02e-05,0.11191614
627a870391d6a21da5c1e2b6cd894f5d601ecaf0daeb01f0b3b838443ec648e4,0xAcb5d2cCB5d944123fB74a2DF71AEe57563E646e,0xd41627635c7fA19283e168Cd78Aa05991CA95E69,1.02e-05,0.11191614
766c5f3bfba60c86580eae44cb033067f6902214683858d901652367cc1a775d,0x122F90062549ff778806a15fA3B2a66973b9Ea1C,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.11311614
3bc7036cecc10e110b498ace8161c472b1d37e1fdf3cde41001abeb15747b1a2,0xAcb5d2cCB5d944123fB74a2DF71AEe57563E646e,0xd071a497733e47F45219de8A8bd93fCd5d2AeDe9,1.02e-05,0.11191614
ee1528960c6f5132296ba4ba8b66da521f34feb8ba513c8c1998037704655280,0xAcb5d2cCB5d944123fB74a2DF71AEe57563E646e,0x9999375041eE6fe40c656DaE06b8003887cc812b,1.02e-05,0.11191614
cf71f54b939f33086aaa7de33679b3394211e6dd8a965ed2ea7e82c82c4cb9da,0xb8717ACe7CBAf8128c40fA005F841DEB1fc8cc9B,0x3831784823363C3141cfc00c31c248b10daC3bd5,1e-09,0.109311887
fbe414835b3960b092d3fedf4f27ab8b6309136b443dc7177b282cca216c6be3,0x66357be53BEb0c4E2ad6Ac1C59a06283E4Ea8e9d,0xD194DC4A1A105eA3bAc63D3F4aE1703345091EAA,1e-09,0.109311887
327043375ec2f5790e7fb2e3838f1c6e13a08519775c3f5ccab557dd4cb239a6,0x8F0d024E780b7e2FD633A4D6D43631A96E8cb059,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0.0,0.114092081
9aa01be90b61d46227d403a4b6974e547487c2fc0240c74494bdfb7fabaa2a8c,0xa5CDa7a517Ca92D28D316Ea177f826777f60F3F5,0xb300000b72DEAEb607a12d5f54773D1C19c7028d,1.9945931232599972,0.11391614
55b762dc9e564223ca3505ba9f0347f4ca1eb321967ad71fbb064c4e8e9ee820,0x8B8F3CEeBbF3181F99B8818C58872B05C0Ab89d1,0x6131B5fae19EA4f9D964eAc0408E4408b66337b5,0.0,0.124268022
f45352f67bfeec17507e2d89efe52580c3ed20a6d2044d21bb0f3ecd1018ae02,0x92F6F73F475938F4082A494DA6f5cE44d364dC9b,0x3831784823363C3141cfc00c31c248b10daC3bd5,1e-09,0.109311887
987cbd4964486bbf29369b74f69017c537114fe2113790fb1e8a92d37a090bdc,0x510eD4D42ea65173e0446641a15A8600E8fA9BC8,0xE592427A0AEce92De3Edee1F18E0157C05861564,0.0,0.11933261
a632904f0f4ffba7f3581baa58658a892069e9ffdd2a3e765b2ae2b8d9ddef40,0xfa64bBDD3aCafc700787b6ac5A12A5D34563143e,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.108680861
df59691a29c9f58950f36af0ac38623460d92990d3575980957e3be4d6f37016,0x1AB4973a48dc892Cd9971ECE8e01DcC7688f8F23,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.105077138
aa855c249198f2fee0cae51233dbb2d5fb10b1e1b6ddfea7421662cde6925fb6,0xf3FF31fc2b32203437e44f39F94F48B16F7c31db,0x1AB4973a48dc892Cd9971ECE8e01DcC7688f8F23,0.015206871582,0.105077138
eeea62c93a29ea094506a16a0b8fc032f31c05442d84b9c8273c53405a8d76ea,0xBFc22cE4f7aDA5d1FCCb2421fbE879EEb5a85b35,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.105077138
d4a72998236e91106726b1ae8942ee30a68a2fa97b454aaac59586469f419819,0xD466e4B84CE6512CDF2F1445Ff48e48d833c0A8a,0x45804880De22913dAFE09f4980848ECE6EcbAf78,0.0,0.10491614
5a91cdc1e7192762cb6ef80f0ceb4c2560420ba508d6b1c39aee309c20cba817,0x8F940a4D77Be5A9FA8c833b1601E0A680ccA93E0,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.105077138
22f5cf0d3240cd41727f0155f09e2148edd65730bf2d9ce3128e3cb208b9f30c,0xBD43189615d99319F6BB180aadEc1FE60a9ae101,0x07964f135f276412b3182a3B2407b8dd45000000,0.0,0.218137351
85ea23fed88ceb4840c80b65086e733e771d595a1b796a57bb5e0e39c1db3b2f,0x6e7017E6991BC62297A1386598b5842DF93e50C0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0.0,0.104318635
199974be067fc0d250b86b61bd1afa386ea8256e07e6a5c2843032c0e5542a99,0x333333320bB4A0345a7a102C49c72B37647Aa088,0x4DE23f3f0Fb3318287378AdbdE030cf61714b2f3,0.0,0.12529639
624a19c0303bdbca7330f08dd22cfd845ae1d9c6f50f18bf8ed4193fe91a78c6,0x5791079caCB90F36DC45a8A8bC8afFB60e579600,0x5791079caCB90F36DC45a8A8bC8afFB60e579600,0.0,0.10491614
bc2edd3b1c4bd8bf16167ad24d8625f706260287b9f0a172e25c6844a36ac1ce,0xf30ba13e4b04Ce5dC4D254Ae5FA95477800F0EB0,0x4339487bDf71B56467576e72095E3914B85D2415,0.057,2.10391614
0e7003f65634cdbe65b7ef7c28ec3c16a522de27179bed0d0ddf4c265f437d0c,0xCDb03B940d24c723bF7e6816E53245Dfdb505638,0xA26148AE51fa8E787DF319C04137602Cc018b521,0.082713757907779,0.12740051
e6aefbdcca26cf0246334526997fb971a40f485c9552670acc249ba9333c03fe,0xa50a09fcB901816bc336B28Fa68abf51443a520b,0xB92841f5E924B1D955c8488C18Bb37688b40b30e,1.02e-05,0.11191614
210301a981715b96b09820d7826129b289b0d55bf5aaef17c75dce7460213475,0xb1E9D3E6Df6791f1B8cE95C1A03D37B4733195D3,0xc615F91a31791f1bF4ac7f7fdc60525bf1804186,0.0,0.104109338
